Customer,Total Queries,Avg MB Scanned,Avg Execution Secs,Max Execution Secs
MALUKCC,928,141.22962150215517,0.8416605603448276,10.706
PACFF,923,21.918988552546047,0.48191765980498374,4.932
COMHBHI,912,41.05420473464912,0.6543782894736843,8.607
GBCTR,909,140.772983770077,1.5757106710671067,55.305
MACRJ,837,16.185396020310634,0.5269868578255675,5.339
PTHWY,829,153.9500713341375,1.0980940892641737,12.778
NJCFGHN,810,61.80685644444445,1.2727814814814815,51.775
RBMHC,791,23.540647466498104,0.5709001264222503,6.422
CTCJR,786,42.97530522010178,0.6180381679389313,5.805
SHLTR,779,21.782319775353017,0.30752118100128367,7.459
GAPINES,763,55.66132074967235,0.7999056356487548,4.752
BGVLG,755,20.704545494039735,0.4851390728476821,5.461
ORNHSOH,722,133.33803282825485,0.8629598337950138,14.136
CAMASADA,717,14.68620338912134,0.5220585774058577,7.173
